COD_IBGE|NIVEL_IBGE|NIVEL_NOME|MUNICIPIO|POPULACAO|UF
5003157|N6|Município|Coronel Sapucaia|15449|MS
5003207|N6|Município|Corumbá|112669|MS
5003256|N6|Município|Costa Rica|21456|MS
5003306|N6|Município|Coxim|33547|MS
5003454|N6|Município|Deodápolis|13043|MS
5003488|N6|Município|Dois Irmãos do Buriti|11547|MS
5003504|N6|Município|Douradina|6025|MS
5003702|N6|Município|Dourados|227990|MS
5003751|N6|Município|Eldorado|12447|MS
5003801|N6|Município|Fátima do Sul|19152|MS
5003900|N6|Município|Figueirão|3066|MS
5004007|N6|Município|Glória de Dourados|9934|MS
5004106|N6|Município|Guia Lopes da Laguna|9754|MS
5004304|N6|Município|Iguatemi|16273|MS
5004403|N6|Município|Inocência|7566|MS
5004502|N6|Município|Itaporã|25478|MS
5004601|N6|Município|Itaquiraí|21604|MS
5004700|N6|Município|Ivinhema|23277|MS
5004809|N6|Município|Japorã|9372|MS
5004908|N6|Município|Jaraguari|7342|MS
5005004|N6|Município|Jardim|26375|MS
5005103|N6|Município|Jateí|4015|MS
5005152|N6|Município|Juti|6861|MS
5005202|N6|Município|Ladário|24040|MS
5005251|N6|Município|Laguna Carapã|7496|MS
5005400|N6|Município|Maracaju|48944|MS
5005608|N6|Município|Miranda|28423|MS
5005681|N6|Município|Mundo Novo|18578|MS
5005707|N6|Município|Naviraí|56484|MS
5005806|N6|Município|Nioaque|13794|MS
5006002|N6|Município|Nova Alvorada do Sul|22967|MS
5006200|N6|Município|Nova Andradina|56057|MS
5006259|N6|Município|Novo Horizonte do Sul|3556|MS
5006275|N6|Município|Paraíso das Águas|5751|MS
5006309|N6|Município|Paranaíba|42401|MS
5006358|N6|Município|Paranhos|14576|MS
5006408|N6|Município|Pedro Gomes|7568|MS
5006606|N6|Município|Ponta Porã|95320|MS
5006903|N6|Município|Porto Murtinho|17460|MS
5007109|N6|Município|Ribas do Rio Pardo|25310|MS
5007208|N6|Município|Rio Brilhante|38844|MS
5007307|N6|Município|Rio Negro|4758|MS
5007406|N6|Município|Rio Verde de Mato Grosso|20025|MS
5007505|N6|Município|Rochedo|5120|MS
5007554|N6|Município|Santa Rita do Pardo|7948|MS
5007695|N6|Município|São Gabriel do Oeste|27660|MS
5007703|N6|Município|Sete Quedas|10751|MS
5007802|N6|Município|Selvíria|6555|MS
5007901|N6|Município|Sidrolândia|60792|MS
5007935|N6|Município|Sonora|20158|MS
5007950|N6|Município|Tacuru|11795|MS
5007976|N6|Município|Taquarussu|3588|MS
5008008|N6|Município|Terenos|22721|MS
5008305|N6|Município|Três Lagoas|125137|MS
5008404|N6|Município|Vicentina|6115|MS
5100102|N6|Município|Acorizal|5309|MT
5100201|N6|Município|Água Boa|26679|MT
5100250|N6|Município|Alta Floresta|52105|MT
5100300|N6|Município|Alto Araguaia|19714|MT
5100359|N6|Município|Alto Boa Vista|7092|MT
5100409|N6|Município|Alto Garças|12323|MT
5100508|N6|Município|Alto Paraguai|11587|MT
5100607|N6|Município|Alto Taquari|11413|MT
5100805|N6|Município|Apiacás|10431|MT
5101001|N6|Município|Araguaiana|3064|MT
5101209|N6|Município|Araguainha|909|MT
5101258|N6|Município|Araputanga|17078|MT
5101308|N6|Município|Arenápolis|9399|MT
5101407|N6|Município|Aripuanã|23067|MT
5101605|N6|Município|Barão de Melgaço|8165|MT
5101704|N6|Município|Barra do Bugres|35642|MT
5101803|N6|Município|Barra do Garças|61702|MT
5101852|N6|Município|Bom Jesus do Araguaia|6830|MT
5101902|N6|Município|Brasnorte|20571|MT
5102504|N6|Município|Cáceres|95339|MT
5102603|N6|Município|Campinápolis|16223|MT
5102637|N6|Município|Campo Novo do Parecis|36917|MT
5102678|N6|Município|Campo Verde|44033|MT
5102686|N6|Município|Campos de Júlio|7245|MT
5102694|N6|Município|Canabrava do Norte|4711|MT
5102702|N6|Município|Canarana|22101|MT
5102793|N6|Município|Carlinda|10094|MT
5102850|N6|Município|Castanheira|8782|MT
5103007|N6|Município|Chapada dos Guimarães|22521|MT
5103056|N6|Município|Cláudia|12338|MT
5103106|N6|Município|Cocalinho|5716|MT
5103205|N6|Município|Colíder|33855|MT
5103254|N6|Município|Colniza|41117|MT
5103304|N6|Município|Comodoro|21249|MT
5103353|N6|Município|Confresa|32076|MT
5103361|N6|Município|Conquista D'Oeste|4163|MT
5103379|N6|Município|Cotriguaçu|20717|MT
5103403|N6|Município|Cuiabá|623614|MT
5103437|N6|Município|Curvelândia|5267|MT
5103452|N6|Município|Denise|9626|MT
5103502|N6|Município|Diamantino|22311|MT
5103601|N6|Município|Dom Aquino|8087|MT
5103700|N6|Município|Feliz Natal|14847|MT
5103809|N6|Município|Figueirópolis D'Oeste|3411|MT
5103858|N6|Município|Gaúcha do Norte|7913|MT
5103908|N6|Município|General Carneiro|5726|MT
5103957|N6|Município|Glória D'Oeste|2990|MT
5104104|N6|Município|Guarantã do Norte|36439|MT
5104203|N6|Município|Guiratinga|15740|MT
5104500|N6|Município|Indiavaí|2806|MT
5104526|N6|Município|Ipiranga do Norte|8182|MT
5104542|N6|Município|Itanhangá|7030|MT
5104559|N6|Município|Itaúba|3609|MT
5104609|N6|Município|Itiquira|13727|MT
5104807|N6|Município|Jaciara|27696|MT
5104906|N6|Município|Jangada|8420|MT
5105002|N6|Município|Jauru|8377|MT
5105101|N6|Município|Juara|35275|MT
5105150|N6|Município|Juína|41190|MT
5105176|N6|Município|Juruena|16811|MT
5105200|N6|Município|Juscimeira|11124|MT
5105234|N6|Município|Lambari D'Oeste|6246|MT
5105259|N6|Município|Lucas do Rio Verde|69671|MT
5105309|N6|Município|Luciara|2036|MT
5105507|N6|Município|Vila Bela da Santíssima Trindade|16412|MT
5105580|N6|Município|Marcelândia|10107|MT
5105606|N6|Município|Matupá|17017|MT
5105622|N6|Município|Mirassol d'Oeste|28135|MT
5105903|N6|Município|Nobres|15332|MT
5106000|N6|Município|Nortelândia|5858|MT
5106109|N6|Município|Nossa Senhora do Livramento|13093|MT
5106158|N6|Município|Nova Bandeirantes|16052|MT
5106174|N6|Município|Nova Nazaré|4013|MT
5106182|N6|Município|Nova Lacerda|6861|MT
5106190|N6|Município|Nova Santa Helena|3755|MT
5106208|N6|Município|Nova Brasilândia|3656|MT
5106216|N6|Município|Nova Canaã do Norte|12876|MT
5106224|N6|Município|Nova Mutum|48222|MT
5106232|N6|Município|Nova Olímpia|20820|MT
5106240|N6|Município|Nova Ubiratã|12492|MT
5106257|N6|Município|Nova Xavantina|21695|MT
5106265|N6|Município|Novo Mundo|9545|MT
5106273|N6|Município|Novo Horizonte do Norte|4069|MT
5106281|N6|Município|Novo São Joaquim|4837|MT
5106299|N6|Município|Paranaíta|11291|MT
5106307|N6|Município|Paranatinga|23250|MT
5106315|N6|Município|Novo Santo Antônio|2769|MT
5106372|N6|Município|Pedra Preta|17547|MT
5106422|N6|Município|Peixoto de Azevedo|35695|MT
5106455|N6|Município|Planalto da Serra|2637|MT
5106505|N6|Município|Poconé|33386|MT
5106653|N6|Município|Pontal do Araguaia|6972|MT
5106703|N6|Município|Ponte Branca|1525|MT
5106752|N6|Município|Pontes e Lacerda|46105|MT
5106778|N6|Município|Porto Alegre do Norte|12849|MT
5106802|N6|Município|Porto dos Gaúchos|5344|MT
5106828|N6|Município|Porto Esperidião|12176|MT
5106851|N6|Município|Porto Estrela|2794|MT
5107008|N6|Município|Poxoréu|15936|MT
5107040|N6|Município|Primavera do Leste|63876|MT
5107065|N6|Município|Querência|18386|MT
5107107|N6|Município|São José dos Quatro Marcos|18788|MT
5107156|N6|Município|Reserva do Cabaçal|2754|MT
5107180|N6|Município|Ribeirão Cascalheira|10450|MT
5107198|N6|Município|Ribeirãozinho|2439|MT
5107206|N6|Município|Rio Branco|5147|MT
5107248|N6|Município|Santa Carmem|4600|MT
5107263|N6|Município|Santo Afonso|3164|MT
5107297|N6|Município|São José do Povo|4102|MT
5107305|N6|Município|São José do Rio Claro|21351|MT
5107354|N6|Município|São José do Xingu|5646|MT
5107404|N6|Município|São Pedro da Cipa|4823|MT
5107578|N6|Município|Rondolândia|4069|MT
5107602|N6|Município|Rondonópolis|239613|MT
5107701|N6|Município|Rosário Oeste|16999|MT
5107743|N6|Município|Santa Cruz do Xingu|2700|MT
5107750|N6|Município|Salto do Céu|3226|MT
5107768|N6|Município|Santa Rita do Trivelato|3602|MT
5107776|N6|Município|Santa Terezinha|8547|MT
5107792|N6|Município|Santo Antônio do Leste|5459|MT
5107800|N6|Município|Santo Antônio de Leverger|17188|MT
5107859|N6|Município|São Félix do Araguaia|11934|MT
5107875|N6|Município|Sapezal|27485|MT
5107883|N6|Município|Serra Nova Dourada|1705|MT
5107909|N6|Município|Sinop|148960|MT
5107925|N6|Município|Sorriso|94941|MT
5107941|N6|Município|Tabaporã|9357|MT
5107958|N6|Município|Tangará da Serra|107631|MT
5108006|N6|Município|Tapurah|14380|MT
5108055|N6|Município|Terra Nova do Norte|9284|MT
5108105|N6|Município|Tesouro|3761|MT
5108204|N6|Município|Torixoréu|3487|MT
5108303|N6|Município|União do Sul|3455|MT
5108352|N6|Município|Vale de São Domingos|3124|MT
5108402|N6|Município|Várzea Grande|290383|MT
5108501|N6|Município|Vera|11731|MT
5108600|N6|Município|Vila Rica|26946|MT
5108808|N6|Município|Nova Guarita|4407|MT
5108857|N6|Município|Nova Marilândia|3332|MT
5108907|N6|Município|Nova Maringá|9056|MT
5108956|N6|Município|Nova Monte Verde|9375|MT
5200050|N6|Município|Abadia de Goiás|9158|GO
5200100|N6|Município|Abadiânia|20873|GO
5200134|N6|Município|Acreúna|22710|GO
5200159|N6|Município|Adelândia|2515|GO
5200175|N6|Município|Água Fria de Goiás|5843|GO
5200209|N6|Município|Água Limpa|1809|GO
5200258|N6|Município|Águas Lindas de Goiás|222850|GO
5200308|N6|Município|Alexânia|28360|GO
5200506|N6|Município|Aloândia|1976|GO
5200555|N6|Município|Alto Horizonte|6796|GO
5200605|N6|Município|Alto Paraíso de Goiás|7751|GO
5200803|N6|Município|Alvorada do Norte|8749|GO
5200829|N6|Município|Amaralina|3875|GO
5200852|N6|Município|Americano do Brasil|6220|GO
5200902|N6|Município|Amorinópolis|3011|GO
5201108|N6|Município|Anápolis|396526|GO
5201207|N6|Município|Anhanguera|1171|GO
5201306|N6|Município|Anicuns|22113|GO
5201405|N6|Município|Aparecida de Goiânia|601844|GO
5201454|N6|Município|Aparecida do Rio Doce|2474|GO
5201504|N6|Município|Aporé|4266|GO
5201603|N6|Município|Araçu|3450|GO
5201702|N6|Município|Aragarças|20410|GO
5201801|N6|Município|Aragoiânia|10680|GO
5202155|N6|Município|Araguapaz|7795|GO
5202353|N6|Município|Arenópolis|2462|GO
5202502|N6|Município|Aruanã|10340|GO
5202601|N6|Município|Aurilândia|3000|GO
5202809|N6|Município|Avelinópolis|2401|GO
5203104|N6|Município|Baliza|5418|GO
5203203|N6|Município|Barro Alto|11643|GO
5203302|N6|Município|Bela Vista de Goiás|31004|GO
5203401|N6|Município|Bom Jardim de Goiás|8912|GO
5203500|N6|Município|Bom Jesus de Goiás|26069|GO
5203559|N6|Município|Bonfinópolis|10120|GO
5203575|N6|Município|Bonópolis|4579|GO
5203609|N6|Município|Brazabrantes|3812|GO
5203807|N6|Município|Britânia|5815|GO
5203906|N6|Município|Buriti Alegre|9515|GO
5203939|N6|Município|Buriti de Goiás|2464|GO
5203962|N6|Município|Buritinópolis|3272|GO
5204003|N6|Município|Cabeceiras|8098|GO
5204102|N6|Município|Cachoeira Alta|12843|GO
5204201|N6|Município|Cachoeira de Goiás|1336|GO
5204250|N6|Município|Cachoeira Dourada|7997|GO
5204300|N6|Município|Caçu|16525|GO
5204409|N6|Município|Caiapônia|19304|GO
5204508|N6|Município|Caldas Novas|95183|GO
5204557|N6|Município|Caldazinha|3900|GO
5204607|N6|Município|Campestre de Goiás|3662|GO
5204656|N6|Município|Campinaçu|3628|GO
5204706|N6|Município|Campinorte|12880|GO
5204805|N6|Município|Campo Alegre de Goiás|7884|GO
5204854|N6|Município|Campo Limpo de Goiás|8087|GO
5204904|N6|Município|Campos Belos|20124|GO
5204953|N6|Município|Campos Verdes|1526|GO
5205000|N6|Município|Carmo do Rio Verde|10299|GO
5205059|N6|Município|Castelândia|3380|GO
5205109|N6|Município|Catalão|113091|GO
5205208|N6|Município|Caturaí|5132|GO
5205307|N6|Município|Cavalcante|9740|GO
5205406|N6|Município|Ceres|22407|GO
5205455|N6|Município|Cezarina|8794|GO
5205471|N6|Município|Chapadão do Céu|10797|GO
5205497|N6|Município|Cidade Ocidental|74370|GO
5205513|N6|Município|Cocalzinho de Goiás|20771|GO
5205521|N6|Município|Colinas do Sul|3339|GO
5205703|N6|Município|Córrego do Ouro|2254|GO
5205802|N6|Município|Corumbá de Goiás|11223|GO
5205901|N6|Município|Corumbaíba|10012|GO
5206206|N6|Município|Cristalina|61385|GO
5206305|N6|Município|Cristianópolis|2962|GO
5206404|N6|Município|Crixás|17136|GO
5206503|N6|Município|Cromínia|3458|GO
5206602|N6|Município|Cumari|2820|GO
5206701|N6|Município|Damianópolis|3302|GO
5206800|N6|Município|Damolândia|2944|GO
5206909|N6|Município|Davinópolis|2094|GO
5207105|N6|Município|Diorama|2477|GO
5207253|N6|Município|Doverlândia|7174|GO
5207352|N6|Município|Edealina|3678|GO
5207402|N6|Município|Edéia|12559|GO
5207501|N6|Município|Estrela do Norte|3253|GO
5207535|N6|Município|Faina|6527|GO
5207600|N6|Município|Fazenda Nova|5471|GO
5207808|N6|Município|Firminópolis|13604|GO
5207907|N6|Município|Flores de Goiás|17415|GO
5208004|N6|Município|Formosa|125705|GO
5208103|N6|Município|Formoso|4098|GO
5208152|N6|Município|Gameleira de Goiás|3923|GO
5208301|N6|Município|Divinópolis de Goiás|4701|GO
5208400|N6|Município|Goianápolis|11217|GO
5208509|N6|Município|Goiandira|5650|GO
5208608|N6|Município|Goianésia|72045|GO
5208707|N6|Município|Goiânia|1555626|GO
5208806|N6|Município|Goianira|46278|GO
5208905|N6|Município|Goiás|22122|GO
5209101|N6|Município|Goiatuba|34307|GO
5209150|N6|Município|Gouvelândia|6076|GO
5209200|N6|Município|Guapó|14206|GO
5209291|N6|Município|Guaraíta|1905|GO
5209408|N6|Município|Guarani de Goiás|3801|GO
5209457|N6|Município|Guarinos|1681|GO
5209606|N6|Município|Heitoraí|3742|GO
5209705|N6|Município|Hidrolândia|22533|GO
5209804|N6|Município|Hidrolina|3450|GO
5209903|N6|Município|Iaciara|14215|GO
5209937|N6|Município|Inaciolândia|6275|GO
5209952|N6|Município|Indiara|15962|GO
5210000|N6|Município|Inhumas|53655|GO
5210109|N6|Município|Ipameri|27365|GO
5210158|N6|Município|Ipiranga de Goiás|2892|GO
5210208|N6|Município|Iporá|31471|GO
5210307|N6|Município|Israelândia|2772|GO
5210406|N6|Município|Itaberaí|44329|GO
5210562|N6|Município|Itaguari|4684|GO
5210604|N6|Município|Itaguaru|5184|GO
5210802|N6|Município|Itajá|4412|GO
5210901|N6|Município|Itapaci|23850|GO
5211008|N6|Município|Itapirapuã|4380|GO
5211206|N6|Município|Itapuranga|25597|GO
5211305|N6|Município|Itarumã|7337|GO
5211404|N6|Município|Itauçu|8968|GO
5211503|N6|Município|Itumbiara|106845|GO
5211602|N6|Município|Ivolândia|2295|GO
5211701|N6|Município|Jandaia|6001|GO
5211800|N6|Município|Jaraguá|52160|GO
5211909|N6|Município|Jataí|103221|GO
5212006|N6|Município|Jaupaci|2843|GO
5212055|N6|Município|Jesúpolis|2497|GO
5212105|N6|Município|Joviânia|7417|GO
5212204|N6|Município|Jussara|18266|GO
5212253|N6|Município|Lagoa Santa|1652|GO
5212303|N6|Município|Leopoldo de Bulhões|7663|GO
5212501|N6|Município|Luziânia|214645|GO
5212600|N6|Município|Mairipotaba|2358|GO
5212709|N6|Município|Mambaí|9277|GO
5212808|N6|Município|Mara Rosa|9234|GO
5212907|N6|Município|Marzagão|2263|GO
5212956|N6|Município|Matrinchã|4321|GO
5213004|N6|Município|Maurilândia|14568|GO
5213053|N6|Município|Mimoso de Goiás|2575|GO
5213087|N6|Município|Minaçu|28518|GO
5213103|N6|Município|Mineiros|69477|GO
5213400|N6|Município|Moiporá|1471|GO
5213509|N6|Município|Monte Alegre de Goiás|8759|GO
5213707|N6|Município|Montes Claros de Goiás|8037|GO
5213756|N6|Município|Montividiu|13935|GO
5213772|N6|Município|Montividiu do Norte|4538|GO
5213806|N6|Município|Morrinhos|46955|GO
5213855|N6|Município|Morro Agudo de Goiás|2217|GO
5213905|N6|Município|Mossâmedes|4120|GO
5214002|N6|Município|Mozarlândia|16077|GO
5214051|N6|Município|Mundo Novo|4540|GO
5214101|N6|Município|Mutunópolis|3749|GO
5214408|N6|Município|Nazário|9375|GO
5214507|N6|Município|Nerópolis|30931|GO
5214606|N6|Município|Niquelândia|47064|GO
5214705|N6|Município|Nova América|2362|GO
5214804|N6|Município|Nova Aurora|2236|GO
5214838|N6|Município|Nova Crixás|13020|GO
5214861|N6|Município|Nova Glória|8063|GO
5214879|N6|Município|Nova Iguaçu de Goiás|2939|GO
5214903|N6|Município|Nova Roma|3208|GO
5215009|N6|Município|Nova Veneza|10193|GO
5215207|N6|Município|Novo Brasil|2775|GO
5215231|N6|Município|Novo Gama|119649|GO
5215256|N6|Município|Novo Planalto|4592|GO
5215306|N6|Município|Orizona|15834|GO
5215405|N6|Município|Ouro Verde de Goiás|3679|GO
5215504|N6|Município|Ouvidor|6895|GO
5215603|N6|Município|Padre Bernardo|35011|GO
5215652|N6|Município|Palestina de Goiás|3470|GO
5215702|N6|Município|Palmeiras de Goiás|29915|GO
5215801|N6|Município|Palmelo|2382|GO
5215900|N6|Município|Palminópolis|3578|GO
5216007|N6|Município|Panamá|2590|GO
5216304|N6|Município|Paranaiguara|10221|GO
5216403|N6|Município|Paraúna|10988|GO
5216452|N6|Município|Perolândia|3156|GO
5216809|N6|Município|Petrolina de Goiás|10240|GO
5216908|N6|Município|Pilar de Goiás|2135|GO
5217104|N6|Município|Piracanjuba|24543|GO
5217203|N6|Município|Piranhas|10161|GO
5217302|N6|Município|Pirenópolis|25218|GO
5217401|N6|Município|Pires do Rio|31909|GO
5217609|N6|Município|Planaltina|91345|GO
5217708|N6|Município|Pontalina|17899|GO
5218003|N6|Município|Porangatu|45866|GO
5218052|N6|Município|Porteirão|3979|GO
5218102|N6|Município|Portelândia|4032|GO
5218300|N6|Município|Posse|37924|GO
5218391|N6|Município|Professor Jamil|3211|GO
5218508|N6|Município|Quirinópolis|51323|GO
5218607|N6|Município|Rialma|10961|GO
5218706|N6|Município|Rianápolis|4832|GO
5218789|N6|Município|Rio Quente|4728|GO
5218805|N6|Município|Rio Verde|247259|GO
5218904|N6|Município|Rubiataba|20012|GO
5219001|N6|Município|Sanclerlândia|7630|GO
5219100|N6|Município|Santa Bárbara de Goiás|6701|GO
5219209|N6|Município|Santa Cruz de Goiás|2782|GO
5219258|N6|Município|Santa Fé de Goiás|5585|GO
5219308|N6|Município|Santa Helena de Goiás|38962|GO
5219357|N6|Município|Santa Isabel|3821|GO
5219407|N6|Município|Santa Rita do Araguaia|9110|GO
5219456|N6|Município|Santa Rita do Novo Destino|3367|GO
5219506|N6|Município|Santa Rosa de Goiás|2200|GO
5219605|N6|Município|Santa Tereza de Goiás|3207|GO
5219704|N6|Município|Santa Terezinha de Goiás|8386|GO
5219712|N6|Município|Santo Antônio da Barra|4886|GO
5219738|N6|Município|Santo Antônio de Goiás|6593|GO
5219753|N6|Município|Santo Antônio do Descoberto|76871|GO
5219803|N6|Município|São Domingos|13305|GO
5219902|N6|Município|São Francisco de Goiás|6265|GO
5220009|N6|Município|São João d'Aliança|14423|GO
5220058|N6|Município|São João da Paraúna|1312|GO
5220108|N6|Município|São Luís de Montes Belos|34488|GO
5220157|N6|Município|São Luiz do Norte|5263|GO
5220207|N6|Município|São Miguel do Araguaia|21849|GO
5220264|N6|Município|São Miguel do Passa Quatro|4105|GO
5220280|N6|Município|São Patrício|2040|GO
5220405|N6|Município|São Simão|21318|GO
5220454|N6|Município|Senador Canedo|121447|GO
5220504|N6|Município|Serranópolis|8737|GO
5220603|N6|Município|Silvânia|20938|GO
5220686|N6|Município|Simolândia|6895|GO
5220702|N6|Município|Sítio d'Abadia|3040|GO
5221007|N6|Município|Taquaral de Goiás|3506|GO
5221080|N6|Município|Teresina de Goiás|3538|GO
5221197|N6|Município|Terezópolis de Goiás|8326|GO
5221304|N6|Município|Três Ranchos|2830|GO
5221403|N6|Município|Trindade|132006|GO
5221452|N6|Município|Trombas|3497|GO
5221502|N6|Município|Turvânia|4526|GO
5221551|N6|Município|Turvelândia|5447|GO
5221577|N6|Município|Uirapuru|2829|GO
5221601|N6|Município|Uruaçu|41150|GO
5221700|N6|Município|Uruana|13795|GO
5221809|N6|Município|Urutaí|3056|GO
5221858|N6|Município|Valparaíso de Goiás|175720|GO
5221908|N6|Município|Varjão|3848|GO
5222005|N6|Município|Vianópolis|14088|GO
5222054|N6|Município|Vicentinópolis|9002|GO
